950;1939JP;PENTOSANO POLISULFATO SODIO;
3104;1942A;METILCELULOSA;
3105;1943A;METILDOPA;
3106;1944A;METILERGOMETRINA;
3109;1944MA;METILERGOMETRINA MALEATO;
3118;1951A;TIAMAZOL;
3120;1952A;METIONINA;
3127;1957A;METOCARBAMOL;
3128;1958A;METOCLOPRAMIDA;
3129;1958CH;METOCLOPRAMIDA HIDROCLORURO;
21710;1958CM;METOCLOPRAMIDA HIDROCLORURO MONOHIDRATO;
3136;1962A;METOXALENO;
3145;1966A;METRONIDAZOL;
3146;1966BE;METRONIDAZOL BENZOATO;
3147;1967A;MICONAZOL;
3148;1967NI;MICONAZOL NITRATO;
3155;1971A;MINOCICLINA;
3156;1971CH;MINOCICLINA HIDROCLORURO;
3165;1978A;MOLIBDENO;
3173;1982A;MORFINA;Lista I
3174;1982CH;MORFINA HIDROCLORURO;Lista I
11691;1982EL;MORFINA HIDROCLORURO TRIHIDRATO;Lista I
4510;1982LW;MORFINA SULFATO PENTAHIDRATO;Lista I
7084;1982SU;MORFINA SULFATO;Lista I
1413;1992A;AMILASA;
3208;1996A;NAFAZOLINA;
3211;1996CH;NAFAZOLINA HIDROCLORURO;
3216;1999A;NAFTIDROFURILO;
3218;1999OB;NAFTIDROFURILO HIDROGENO-OXALATO;
3231;2002A;NAPROXENO;
3233;2002SO;NAPROXENO SODICO;
3243;2006A;NOSCAPINA;
3245;2006CH;NOSCAPINA HIDROCLORURO;
3257;2010A;NEOSTIGMINA;
3259;2010MF;NEOSTIGMINA METILSULFATO;
3263;2014A;NICERGOLINA;
6779;2018A;UROFOLITROPINA;
6784;2024A;HIDROQUINONA;
3280;2027A;NISTATINA;
3292;2031A;NITROFURAL;
3296;2034A;NITROPRUSIATO;
3297;2034SO;NITROPRUSIATO SODIO;
3304;2041A;NORTRIPTILINA;
3306;2041CH;NORTRIPTILINA HIDROCLORURO;
6790;2044A;CEFTIBUTENO;
3313;2047A;OXITOCINA;
6758;2048A;NITRENDIPINO;
6759;2049A;CIPROFLOXACINO;
6760;2049CH;CIPROFLOXACINO HIDROCLORURO;
6761;2049LA;CIPROFLOXACINO LACTATO;
3330;2054A;ESENCIA TREMENTINA;
6763;2055A;FELODIPINO;
6766;2061A;BIFONAZOL;
3376;2077A;OXIMETAZOLINA;
3377;2077CH;OXIMETAZOLINA HIDROCLORURO;
3384;2081A;OXITETRACICLINA;
3385;2081CH;OXITETRACICLINA HIDROCLORURO;
3401;2086A;PANAX GINSENG;
3402;2086WA;PANAX GINSENG EXTO;
3410;2088A;PANCREATINA;
3419;2092A;PARAFINA LIQUIDA;
3423;2095A;PARAMETASONA;
3424;2095AC;PARAMETASONA ACETATO;
6833;2097A;NISOLDIPINO;
6834;2100A;FAMOTIDINA;
3454;2103A;PASSIFLORA INCARNATA;
3455;2103WA;PASSIFLORA INCARNATA EXTO;
3456;2103WC;PASSIFLORA INCARNATA EXTO SECO;
3458;2103WG;PASSIFLORA INCARNATA EXTO LIQUIDO;
6793;2103XJ;PASSIFLORA INCARNATA SUMIDAD;
23547;2103YT;PASSIFLORA INCARNATA PARTE AEREA EXTRACTO SECO;
6837;2104A;MESALAZINA;
6839;2108A;KETOROLACO;
7314;2108TR;KETOROLACO TROMETAMOL;
6794;2109A;OXICONAZOL;
6796;2113A;ACARBOSA;
3475;2114A;PENTAZOCINA;
6609;2119A;GOSERELINA;
6610;2119AC;GOSERELINA ACETATO;
3482;2120A;PERFENAZINA;
3487;2122A;PERICIAZINA;
3490;2127A;PICOSULFURICO ACIDO;
3491;2127SO;PICOSULFATO SODIO;
3498;2131A;PIMOZIDA;
3499;2132A;PINAZEPAM;
3505;2136A;PINO;
3506;2136WD;ESENCIA PINO;
6644;2137A;FENTICONAZOL;
6645;2137NI;FENTICONAZOL NITRATO;
6646;2138A;NABUMETONA;
6650;2141A;OMEPRAZOL;
7147;2141SO;OMEPRAZOL SODICO;
6651;2142A;ENALAPRIL;
6652;2142MA;ENALAPRIL MALEATO;
6653;2143A;HIDROXICLOROQUINA;
6660;2143SU;HIDROXICLOROQUINA SULFATO;
3519;2144A;PIPOTIAZINA;
3520;2144PA;PIPOTIAZINA PALMITATO;
6654;2145A;MISOPROSTOL;
3527;2150A;PIRACETAM;
3529;2151A;PIRANTEL;
3530;2151EB;PIRANTEL EMBONATO;
3531;2152A;PIRAZINAMIDA;
3534;2155A;PIRIDOSTIGMINA;
3535;2155BR;PIRIDOSTIGMINA BROMURO;
3538;2158A;PIRIMETAMINA;
12562;2159A;PIRISUDANOL;
3539;2159MA;PIRISUDANOL MALEATO;
3550;2164A;PIRVINIO;
3558;2167A;PIZOTIFENO;
3560;2167MA;PIZOTIFENO MALEATO;
3564;2170A;PLANTAGO OVATA FORSKK.;
9426;2170HI;PLANTAGO OVATA FORSKK. SEMILLA CUTICULA;
7397;2170RM;PLANTAGO OVATA FORSKK. CASCARA;
7112;2170WH;PLANTAGO OVATA FORSKK.  POLVO;
6952;2170XS;PLANTAGO OVATA FORSKK. SEMILLA;
3570;2173A;PLATA;
3572;2173NI;PLATA NITRATO;
6845;2179A;NIMODIPINO;
6846;2180A;TENOXICAM;
3598;2184A;POLIGALACTURONICO ACIDO;
3600;2184MG;POLIGALACTURONATO MAGNESIO;
3602;2185A;SILIMARINA;
6847;2187A;BISMUTO SUBCITRATO;
6848;2187WR;BISMUTO SUBCITRATO COLOIDAL;
21792;2188A;MIDECAMICINA;
6849;2188AC;MIDECAMICINA ACETATO;
7238;2188B;DIACETILMIDECAMICINA;
3608;2190A;POVIDONA;
3612;2190YC;POVIDONA IODADA;
3613;2194A;SULFOGUAYACOL;
3616;2194D;SULFOGUAYACOLATO POTASIO;
3625;2199A;PRASTERONA;
3660;2204A;PRIMIDONA;
3661;2205A;PRIMULA;
3666;2207A;PROCAINAMIDA;
3667;2207CH;PROCAINAMIDA HIDROCLORURO;
3668;2208A;PROCICLIDINA;
3669;2208CH;PROCICLIDINA HIDROCLORURO;
3670;2209A;PROGESTERONA;
3682;2217A;PROPANOCAINA;
3683;2217CH;PROPANOCAINA HIDROCLORURO;
3684;2218A;PROPRANOLOL;
3686;2218CH;PROPRANOLOL HIDROCLORURO;
6857;2221A;ANTIGENO SUPERFICIE HEPATITIS B;
6858;2222A;LISINOPRIL;
6886;2222DM;LISINOPRIL DIHIDRATO;
6800;2223A;OFLOXACINO;
7782;2223CH;OFLOXACINO HIDROCLORURO;
6859;2225A;ROXITROMICINA;
3697;2228A;PROTAMINA;
3698;2228SU;PROTAMINA SULFATO;
3701;2230A;PROTEASA;
6861;2231A;EBASTINA;
3704;2234A;PROTEASAS;
3710;2238A;PRUNUS AFRICANA;
3711;2238WA;PRUNUS AFRICANA EXTO;
6862;2239A;MAGALDRATO;
3714;2241A;PSEUDOEFEDRINA;
3716;2241CH;PSEUDOEFEDRINA HIDROCLORURO;
3717;2241SU;PSEUDOEFEDRINA SULFATO;
3725;2246A;PYGEUM AFRICANUM;
3726;2246RT;PYGEUM AFRICANUM COMPLEJO LIPIDO-ESTEROLICO;
3727;2246WA;PYGEUM AFRICANUM EXTO;
6865;2253A;ALTEPLASA;
6802;2256A;MIDAZOLAM;
6803;2256CH;MIDAZOLAM HIDROCLORURO;
6665;2257A;CILOSTAZOL;
3762;2266A;RUIBARBO;
6671;2267A;DALTEPARINA;
7453;2267SO;DALTEPARINA SODICA;
3767;2269A;RIBONUCLEICO ACIDO;
3770;2272A;RIFAMICINA;
3772;2272SO;RIFAMICINA SODICA;
3773;2273A;RIFAMPICINA;
3774;2275A;RITODRINA;
6996;2275CH;RITODRINA HIDROCLORURO;
6677;2277A;ALBENDAZOL;
3776;2278A;ROSMARINUS OFFICINALIS;
3775;2278B;ROMERO;
3777;2278WD;ESENCIA ROSMARINUS OFFICINALIS;
7900;2278WM;ACEITE ROSMARINUS OFFICINALIS;
6678;2279A;NEDOCROMILO;
6679;2279SO;NEDOCROMILO SODICO;
3789;2282A;VIRUS RUBEOLA;
3791;2282YG;VIRUS RUBEOLA HIPERATENUADO;
3792;2283A;VIRUS SARAMPION;
3793;2283YG;VIRUS SARAMPION HIPERATENUADO;
3799;2287A;RUSCOGENINA;
3800;2288A;RUSCUS ACULEATUS;
3802;2288WA;RUSCUS ACULEATUS EXTO;
3809;2290A;SACCHAROMYCES BOULARDII;
6682;2291A;BUDESONIDA;
3810;2296A;SULFASALAZINA;
3815;2297A;SALBUTAMOL;
3816;2297SU;SALBUTAMOL SULFATO;
6689;2299A;MEMANTINA;
9549;2299CH;MEMANTINA HIDROCLORURO;
6873;2302A;GESTODENO;
6805;2303A;LORATADINA;
6812;2307A;ZOPICLONA;
6875;2310A;ANTITROMBINA III;
6876;2310HW;ANTITROMBINA III HUMANA;
6885;2317A;MUPIROCINA;
7470;2317CA;MUPIROCINA CALCICA;
6697;2321A;CLODRONICO ACIDO;
11486;2321VW;CLODRONATO DISODIO ANHIDRO;
6702;2323A;CARBOPLATINO;
6703;2324A;RIBAVIRINA;
6719;2328A;BISOPROLOL;
6720;2328FC;BISOPROLOL HEMIFUMARATO;
10721;2328FF;BISOPROLOL FUMARATO;
6721;2329A;FEPRADINOL;
7195;2329CH;FEPRADINOL HIDROCLORURO;
6724;2331A;FLUOXETINA;
6725;2331CH;FLUOXETINA HIDROCLORURO;
6732;2337A;CEFMINOX;
6734;2337SO;CEFMINOX SODICO;
6735;2338A;MEGESTROL;
6736;2338AC;MEGESTROL ACETATO;
6892;2339A;ALMASILATO;
6737;2340A;AZTREONAM;
6741;2343A;SULBACTAM;
6893;2343SO;SULBACTAM SODICO;
6744;2345A;LOVASTATINA;
6746;2347A;IOPROMIDA;
6747;2348A;INTERFERON ALFA;
7850;2348OD;INTERFERON ALFA- 2B;
7851;2348OU;INTERFERON ALFA-2A;
6749;2350A;ESPAGLUMICO ACIDO;
6894;2351A;TORASEMIDA;
6751;2353A;PRAMOCAINA;
6752;2353CH;PRAMOCAINA HIDROCLORURO;
6899;2361A;TIOCONAZOL;
6901;2363A;FLECAINIDA;
6902;2363AC;FLECAINIDA ACETATO;
6903;2364A;CETIRIZINA;
6904;2364CH;CETIRIZINA HIDROCLORURO;
7126;2364DH;CETIRIZINA DIHIDROCLORURO;
6921;2369A;SELEGILINA;
6922;2369CH;SELEGILINA HIDROCLORURO;
6923;2370A;GANCICLOVIR;
6924;2370SO;GANCICLOVIR SODICO;
6928;2373A;PROPOFOL;
6929;2374A;TERLIPRESINA;
10555;2374AC;TERLIPRESINA ACETATO;
6931;2376A;TRIPTORELINA;
567;2376AC;TRIPTORELINA ACETATO;
8755;2376MT;TRIPTORELINA PAMOATO;
6935;2379A;AMISULPRIDA;
6941;2385A;URAPIDIL;
6771;2387A;DOXAZOSINA;
6772;2387MB;DOXAZOSINA MESILATO;
6945;2389A;TRAMADOL;
6954;2389CH;TRAMADOL HIDROCLORURO;
6958;2393A;PRILOCAINA;
6959;2393CH;PRILOCAINA HIDROCLORURO;
6961;2395A;LEVOBUNOLOL;
6962;2395CH;LEVOBUNOLOL HIDROCLORURO;
6963;2396A;MABUPROFENO;
6967;2397A;VASELINA FILANTE BLANCA;
6971;2400A;CEFIXIMA;
721;2400TC;CEFIXIMA TRIHIDRATO;
6972;2401A;BETAXOLOL;
6973;2401CH;BETAXOLOL HIDROCLORURO;
6974;2402A;TERAZOSINA;
6975;2402CH;TERAZOSINA HIDROCLORURO;
10680;2402CV;TERAZOSINA HIDROCLORURO DIHIDRATO;
6979;2406A;NICOTINA;
7993;2406BC;NICOTINA BITARTRATO DIHIDRATO;
6980;2406RE;NICOTINA RESINATO;
6983;2408A;CINITAPRIDA;
6984;2408TB;CINITAPRIDA TARTRATO ACIDO;
17189;2408TBB;CINITAPRIDA HIDROGENO TARTRATO;
7441;2409A;TARAXACUM OFFICINALE F.H. WIGG;
912;2409WC;TARAXACUM OFFICINALE F.H. WIGG EXTRACTO SECO;
6991;2412A;MILRINONA;
6999;2415A;MITOXANTRONA;
7000;2415CH;MITOXANTRONA HIDROCLORURO;
7001;2416A;CROMO;
7969;2416EA;CROMO EDETATO CR-51;
1174;2416QL;CROMO CLORURO HEXAHIDRATO;
7003;2417A;VINPOCETINA;
7004;2418A;MOMETASONA;
12154;2418FX;MOMETASONA FUROATO MONOHIDRATO;
7005;2418OF;MOMETASONA FUROATO;
7021;2424A;EPOPROSTENOL;
7015;2424SO;EPOPROSTENOL SODICO;
7016;2425A;ACITRETINA;
7434;2427A;FOSCARNET;
17014;2427HU;FOSCARNET SODIO HEXAHIDRATO;
7024;2427SO;FOSCARNET SODIO;
7027;2429A;ZOLPIDEM;
7028;2429HA;ZOLPIDEM HEMIHIDRATO;
7882;2429TB;ZOLPIDEM TARTRATO;
5584;2429VS;ZOLPIDEM  HEMITARTRATO;
7031;2431A;CARVEDILOL;
7032;2432A;FLUCONAZOL;
7036;2436A;ITRACONAZOL;
7037;2437A;SUFENTANILO;Lista I
7038;2437CI;SUFENTANILO CITRATO;Lista I
7045;2442A;ROTAVIRUS HUMANO;
7047;2444A;ZOFENOPRIL;
7048;2444CO;ZOFENOPRIL CALCICO;
7049;2445A;PROTEINSUCCINILATO HIERRO;
7050;2446A;GALANTAMINA;
7051;2446BH;GALANTAMINA HIDROBROMURO;
7063;2451A;LISURIDA;
7064;2451MA;LISURIDA MALEATO;
7065;2452A;PODOFILOTOXINA;
7066;2453A;BRIVUDINA;
9561;2454A;LACTITOL;
7067;2454MH;LACTITOL MONOHIDRATO;
7073;2458A;NALTREXONA;
7074;2458CH;NALTREXONA HIDROCLORURO;
7075;2459A;LACTOBACILLUS BIPHIDUS;
7086;2460A;ZUCLOPENTIXOL;
7087;2460AC;ZUCLOPENTIXOL ACETATO;
7088;2460DA;ZUCLOPENTIXOL DECANOATO;
7089;2460DH;ZUCLOPENTIXOL DIHIDROCLORURO;
7092;2462A;NAFARELINA;
7093;2462AC;NAFARELINA ACETATO;
7095;2464A;NOMEGESTROL;
7096;2464AC;NOMEGESTROL ACETATO;
7099;2467A;INHIBIDOR DE LA C1 ESTERASA;
7116;2470A;FOSINOPRIL;
7117;2470SO;FOSINOPRIL SODICO;
7122;2474A;TEICOPLANINA;
7127;2475A;IOVERSOL;
7133;2477A;BROTIZOLAM;
7136;2480A;ALFENTANILO;Lista I
7137;2480CH;ALFENTANILO HIDROCLORURO;Lista I
7140;2482A;ENOXAPARINA;
7141;2482SO;ENOXAPARINA SODICA;
7164;2495A;OCTREOTIDA;
9636;2495AC;OCTREOTIDA ACETATO;
7166;2497A;RAMIPRIL;
7168;2498A;EPOETINA ALFA;
7169;2499A;BRONOPOL;
7170;2500A;QUINAPRIL;
7171;2500CH;QUINAPRIL HIDROCLORURO;
7178;2502A;TIBOLONA;
7176;2503A;AMLODIPINO;
7177;2503KB;AMLODIPINO BESILATO;
8077;2503MB;AMLODIPINO MESILATO MONOHIDRATO;
7188;2509A;PAMIDRONICO ACIDO;
7189;2509DN;PAMIDRONATO DISODIO;
7191;2511A;TRIGLICERIDOS CADENA MEDIA;
7196;2513A;ELCATONINA;
7216;2524A;VIGABATRINA;
7217;2525A;LODOXAMIDA;
7361;2525TJ;LODOXAMIDA TROMETAMOL;
7222;2528A;TENSIOACTIVO PULMONAR PORCINO;
7228;2533A;VIRUS VARICELA;
7229;2534A;TIZANIDINA;
7230;2534CH;TIZANIDINA HIDROCLORURO;
7960;2536A;CERIO;
7486;2536NI;CERIO NITRATO;
7234;2537A;SERTRALINA;
7235;2537CH;SERTRALINA HIDROCLORURO;
7239;2538A;ARTICAINA;
7240;2538CH;ARTICAINA HIDROCLORURO;
7241;2539A;GADOPENTETICO ACIDO;
7443;2539KM;GADOPENTETATO DIMEGLUMINA;
7252;2542A;INHIBIDOR DE LA ALFA-1 PROTEINASA;
7268;2544A;TROPISETRON;
7270;2544CH;TROPISETRON HIDROCLORURO;
7273;2546A;DEFLAZACORT;
7310;2550A;IDARUBICINA;
7311;2550CH;IDARUBICINA HIDROCLORURO;
7333;2552A;ACECLOFENACO;
10329;2554A;ACETILCOLINA;
7337;2554CL;ACETILCOLINA CLORURO;
7362;2558A;SERTACONAZOL;
7363;2558NI;SERTACONAZOL NITRATO;
7366;2560A;GADOTERICO ACIDO;
7368;2562A;FORMOTEROL;
7369;2562FF;FORMOTEROL FUMARATO;
9436;2562HQ;FORMOTEROL FUMARATO DIHIDRATO;
7377;2563A;AZELASTINA;
7378;2563CH;AZELASTINA HIDROCLORURO;
7387;2567A;TENSIOACTIVO PULMONAR BOVINO;
7411;2569A;LEVOCABASTINA;
7412;2569CH;LEVOCABASTINA HIDROCLORURO;
7413;2570A;OXCARBAZEPINA;
7414;2571A;HIPROMELOSA;
7424;2574A;POLIVINILICO ALCOHOL;
7425;2575A;ONDANSETRON;
7426;2575CV;ONDANSETRON HIDROCLORURO DIHIDRATO;
7454;2579A;LAMOTRIGINA;
7459;2582A;FLUTICASONA;
10027;2582OF;FLUTICASONA FUROATO;
7460;2582PR;FLUTICASONA PROPIONATO;
7462;2583A;VINORELBINA;
9363;2583TB;VINORELBINA TARTRATO;
7467;2586A;PAROXETINA;
7468;2586CH;PAROXETINA  HIDROCLORURO;
1327;2586EV;PAROXETINA HIDROCLORURO HEMIHIDRATO;
4378;2586MB;PAROXETINA MESILATO;
7471;2587A;LACIDIPINO;
7473;2588A;SALMETEROL;
7474;2588XE;SALMETEROL XINAFOATO;
7476;2591A;MOCLOBEMIDA;
7482;2593A;AZELAICO ACIDO;
7483;2594A;GRANISETRON;
7484;2594CH;GRANISETRON HIDROCLORURO;
7487;2595A;BAMBUTEROL;
7488;2595CH;BAMBUTEROL HIDROCLORURO;
7489;2596A;SUMATRIPTAN;
7490;2596SD;SUMATRIPTAN SUCCINATO;
7494;2598A;LANSOPRAZOL;
7495;2599A;TOXINA BOTULINICA TIPO A;
7501;2602A;CEFPODOXIMA;
1290;2602IL;CEFPODOXIMA PROXETILO;
7503;2603A;HARPAGOPHYTUM PROCUMBENS;
1109;2603WC;HARPAGOPHYTUM EXTO SECO;
7504;2604A;QUAZEPAM;
7506;2605A;TAZOBACTAM;
7507;2605SO;TAZOBACTAM SODICO;
7783;2610A;ACEITE  PESCADO;
1007;2621A;NORGESTIMATO;
7860;2622A;TROMBINA;
9358;2622HW;TROMBINA HUMANA;
1027;2624A;FINASTERIDA;
1103;2629A;DELAPRIL;
1104;2629CH;DELAPRIL HIDROCLORURO;
1108;2630A;MOXONIDINA;
1137;2634A;DRONABINOL;
1153;2639A;INMUNOGLOBULINA CONEJO ANTI-LINFOCITOS T HUMANOS;
11134;2639B;INMUNOGLOBULINA CONEJO ANTITIMOCITOS HUMANOS;
1168;2641A;GABAPENTINA;
12331;2642A;BETULA PENDULA R.;
1171;2642WC;BETULA PENDULA R. EXTRACTO SECO;
1172;2643A;BRECINA;
1179;2643WC;BRECINA EXTO SECO;
1185;2646A;TETROFOSMINA;
12103;2646TH;TETROFOSMINA (BIS)TETRAFLUOROBORATO;
1188;2647A;PERMETRINA;
1191;2648A;AGROPYRUM REPENS;
1193;2648WC;AGROPYRUM REPENS EXTO SECO;
1194;2649A;SATUREIA HORTENSIS;
1195;2649WD;ESENCIA SATUREIA HORTENSIS;
1196;2650A;ELEUTHEROCOCCUS SENTICOSUS;
1197;2650WC;ELEUTHEROCOCCUS SENTICOSUS EXTO SECO;
1198;2651A;LENOGRASTIM;
1228;2652A;COMPLEJO OSEINA-HIDROXIAPATITA;
1229;2653A;CARBOMERO;
1234;2655A;CITALOPRAM;
2802;2655BH;CITALOPRAM HIDROBROMURO;
1260;2659A;ESCHSCHOLTZIA CALIFORNICA CHAM.;
1289;2661A;CALCIPOTRIOL;
8383;2661MH;CALCIPOTRIOL MONOHIDRATO;
1291;2662A;RIFAXIMINA;
1287;2664A;VENLAFAXINA;
1305;2664CH;VENLAFAXINA  HIDROCLORURO;
1332;2667A;NADROPARINA;
1334;2667CO;NADROPARINA CALCICA;
1337;2668A;ANTIGENO SALMONELLA TYPHI POLISACARIDO CAPSULAR VI;
1378;2678A;PLANTAGO LANCEOLATA L.;
1379;2678WC;PLANTAGO LANCEOLATA L. EXTRACTO SECO;
11598;2678XD;PLANTAGO LANCEOLATA L. EXTRACTO LIQUIDO HOJAS;
1390;2684A;LEVODROPROPIZINA;
1402;2688A;LANREOTIDA;
1403;2688AC;LANREOTIDA ACETATO;
1409;2689A;DORNASA ALFA;
1416;2693A;QUINAGOLIDA;
1417;2693CH;QUINAGOLIDA HIDROCLORURO;
1424;2694A;TACROLIMUS;
7961;2694MH;TACROLIMUS MONOHIDRATO;
1428;2696A;VIRUS VARICELA-ZOSTER ATENUADOS CEPA OKA;
1437;2698A;PACLITAXEL;
1439;2699A;ANAKINRA;
1440;2700A;ABCIXIMAB;
1442;2702A;ALDESLEUCINA;
1443;2703A;IODIXANOL;
1444;2704A;MIRTAZAPINA;
12401;2704HA;MIRTAZAPINA HEMIHIDRATO;
1446;2706A;FOSFATO DISODIO DODECAHIDRATO;
1447;2707A;PENTOSTATINA;
1448;2708A;CLADRIBINA;
1453;2710A;VALACICLOVIR;
1454;2710CH;VALACICLOVIR  HIDROCLORURO;
1506;2713A;BICALUTAMIDA;
1507;2714A;ROCURONIO;
1508;2714BR;ROCURONIO BROMURO;
1527;2717A;MODAFINILO;
1530;2718A;ECHINACEA PURPUREA;
10048;2718OW;ECHINACEA PURPUREA TINTURA PARTE AEREA;
10049;2718OY;ECHINACEA PURPUREA TINTURA RAIZ;
1531;2718UU;ECHINACEA PURPUREA JUGO;
1532;2719A;IRINOTECAN;
8111;2719EL;IRINOTECAN HIDROCLORURO TRIHIDRATO;
1534;2720A;DIACEREINA;
578;2723A;ADAPALENO;
660;2724A;HIDROMORFONA;Lista I
661;2724CH;HIDROMORFONA HIDROCLORURO;Lista I
662;2725A;IOBITRIDOL;
715;2729A;ANASTROZOL;
716;2730A;RALTITREXED;
717;2731A;MACROGOL 4000;
722;2734A;LEVOSULPIRIDA;
728;2736A;TACALCITOL;
729;2736MH;TACALCITOL MONOHIDRATO;
730;2737A;ZAFIRLUKAST;
731;2738A;CISATRACURIO;
732;2738KB;CISATRACURIO BESILATO;
3958;2739A;L-ALANIL-L-GLUTAMINA;
745;2741A;NEBIVOLOL;
746;2741CH;NEBIVOLOL HIDROCLORURO;
751;2742A;ROPIVACAINA;
752;2742CH;ROPIVACAINA HIDROCLORURO;
770;2746A;PENCICLOVIR;
773;2748A;ESTAVUDINA;
776;2750A;REMIFENTANILO;Lista I
777;2750CH;REMIFENTANILO HIDROCLORURO;Lista I
778;2751A;TAMSULOSINA;
779;2751CH;TAMSULOSINA HIDROCLORURO;
780;2752A;TINZAPARINA;
781;2752SO;TINZAPARINA SODICA;
788;2754A;DORZOLAMIDA;
789;2754CH;DORZOLAMIDA HIDROCLORURO;
792;2756A;SERTINDOL;
793;2757A;LERCANIDIPINO;
794;2757CH;LERCANIDIPINO HIDROCLORURO;
20156;2757HH;LERCANIDIPINO HIDROCLORURO HEMIHIDRATO;
795;2758A;LETROZOL;
796;2759A;TIAGABINA;
797;2760A;FENTOLAMINA;
798;2760MB;FENTOLAMINA MESILATO;
799;2761A;FEXOFENADINA;
800;2761CH;FEXOFENADINA HIDROCLORURO;
802;2762A;IBANDRONICO ACIDO;
10585;2762MH;ACIDO IBANDRONICO SODIO MONOHIDRATO;
803;2763A;INDINAVIR;
805;2765A;CIDOFOVIR;
11576;2765DH;CIDOFOVIR DIHIDRATO;
816;2767A;ROPINIROL;
817;2767CH;ROPINIROL HIDROCLORURO;
821;2770A;OLANZAPINA;
846;2780A;DONEPEZILO;
847;2780CH;DONEPEZILO HIDROCLORURO;
848;2781A;ALENDRONICO ACIDO;
9528;2781MH;ALENDRONATO SODIO MONOHIDRATO;
8486;2781RV;ALENDRONATO SODIO TRIHIDRATO;
849;2781SO;ALENDRONATO SODIO;
774;2783A;TOLCAPONA;
814;2785A;ENTACAPONA;
815;2786A;IMIGLUCERASA;
855;2787A;PRAMIPEXOL;
10239;2787DH;PRAMIPEXOL DIHIDROCLORURO MONOHIDRATO;
856;2788A;LATANOPROST;
862;2790A;TAZAROTENO;
866;2791A;LEVOFLOXACINO;
4377;2791HA;LEVOFLOXACINO HEMIHIDRATO;
870;2793A;LORNOXICAM;
873;2794A;CANDESARTAN;
8038;2794NS;CANDESARTAN CILEXETILO;
875;2796A;TOLTERODINA;
876;2796TB;TOLTERODINA TARTRATO;
877;2797A;ZOLMITRIPTAN;
880;2799A;VITEX AGNUS-CASTUS L.;
881;2799WC;AGNUS CASTUS EXTO SECO;
887;2803A;GUARANA;
900;2805A;TANACETUM PARTHENIUM L. SCHULTZ BIP.;
901;2805B;MIGRANELA;
916;2807A;RIZATRIPTAN;
917;2807BE;RIZATRIPTAN BENZOATO;
919;2809A;RACECADOTRILO;
923;2812A;TECNECIO 99 MTC BETIATIDA;
924;2812B;BENZOILMERCAPTOACETILTRIGLICINA;
927;2813A;NARATRIPTAN;
928;2813CH;NARATRIPTAN HIDROCLORURO;
929;2814A;RITUXIMAB;
930;2815A;SAMARIO (153SM) LEXIDRONAM;
931;2816A;SILDENAFILO;
10217;2816CI;SILDENAFILO CITRATO;
933;2817A;BEMIPARINA;
934;2817SO;BEMIPARINA SODICA;
954;2818A;ZIPRASIDONA;
10895;2818BS;ZIPRASIDONA HIDROGENOSULFATO;
955;2818CH;ZIPRASIDONA HIDROCLORURO;
7886;2818MB;ZIPRASIDONA MESILATO;
10674;2818MH;ZIPRASIDONA MONOHIDRATO;
956;2819A;ALMOTRIPTAN;
973;2820A;ZANAMIVIR;
964;2824A;TE VERDE;
552;2827A;AGALSIDASA BETA;
553;2828A;GLATIRAMERO;
859;2828AC;GLATIRAMERO ACETATO;
1399;2829A;PROTEINA C PLASMA HUMANO PURIFICADACON ANTICUERPOS MONOCLONALES DE RATON;
1891;2830A;ALEMTUZUMAB;
557;2831A;NADIFLOXACINO;
558;2832A;HEXAFLUORURO AZUFRE;
559;2833A;IMATINIB;
10930;2833MB;IMATINIB MESILATO;
1208;2834A;BEXAROTENO;
561;2835A;TRAVOPROST;
562;2836A;AGALSIDASA ALFA;
11487;2837A;EPTOTERMINA ALFA;
564;2838A;TENOFOVIR;
11840;2838DY;TENOFOVIR DISOPROXILO;
711;2838FF;TENOFOVIR DISOPROXILO FUMARATO;
11501;2838FO;TENOFOVIR DISOPROXILO FOSFATO;
11811;2838MA;TENOFOVIR DISOPROXILO MALEATO;
11969;2838SD;TENOFOVIR DISOPROXILO SUCCINATO;
3386;2840A;YTRIO Y-90;
5058;2840CI;YTRIO Y-90 CITRATO;
8120;2840CL;YTRIO Y-90 CLORURO;
4374;2841A;MANIDIPINO;
3847;2841CH;MANIDIPINO HIDROCLORURO;
10247;2841DH;MANIDIPINO DIHIDROCLORURO;
4988;2842A;MEBROFENINA;
7269;2843A;MIDODRINA;
7545;2843CH;MIDODRINA HIDROCLORURO;
9747;2846A;TIOTROPIO;
5582;2846BR;TIOTROPIO BROMURO;
12111;2846MH;TIOTROPIO, BROMURO DE, MONOHIDRATO;
7880;2847A;TALIO 201;
5583;2847CL;TALIO 201 CLORURO;
713;2849A;ACIDO DIMERCAPTOSUCCINICO;
3387;2853A;IOBENGUANO 123I;
4375;2855A;ERBIO ER-169;
5057;2855CI;ERBIO ER-169 CITRATO;
5836;2856A;GALIO 67GA;
7883;2856CI;GALIO 67GA CITRATO;
787;2858A;ESCITALOPRAM;
1422;2858OB;ESCITALOPRAM OXALATO;
2673;2859A;FROVATRIPTAN;
2867;2859LY;FROVATRIPTAN SUCCINATO MONOHIDRATO;
3584;2860A;PARICALCITOL;
4117;2861A;VALGANCICLOVIR;
11609;2861CH;VALGANCICLOVIR HIDROCLORURO;
7910;2862A;FENILBUTIRICO ACIDO;
